floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_20,room_27,2381.0866786746265,1180.8082245892156,1900.1362184380748,787.0606711048393,2.0164889006451228,1.2531136744669265,1.500275986261201
FF part 2up,room_21,exit_door_1,671.6514780355061,693.4112549695437,,548.9647074266251,0.9686192331346087,,1.263125380536827
FF part 2up,room_21,exit_door_2,745.3134096023597,468.33304448274066,468.33304448274066,347.5359693614461,1.5914175144859473,1.5914175144859473,1.347581504565539
FF part 2up,room_21,exit_door_3,651.2053186229994,516.8670990922594,,394.65332888498483,1.2599086298328324,,1.3096737345471416
FF part 2up,room_21,exit_door_4,907.2540176108064,911.6366517139604,,616.5673118159931,0.9951925648284168,,1.4785679263937805
FF part 2up,room_21,exit_door_5,827.572475918537,837.6366517139604,,583.7347428413011,0.987985034113741,,1.4349611051704818
FF part 2up,room_21,exit_door_6,995.1995298299256,1011.6366517139604,,666.6567707598866,0.9837519510031726,,1.5174775027948033
FF part 2up,room_21,exit_door_7,1427.1145651916074,819.671139599366,,700.452175383873,1.7410818757009598,,1.1702028609592892
FF part 2up,room_21,exit_door_8,472.9044373689711,383.04372260139576,383.04372260139576,304.7199533998389,1.234596495035337,1.234596495035337,1.2570352493418249
FF part 2up,room_21,exit_door_9,1885.818993948384,501.3624817342637,,446.9018348586186,3.7613883420736722,,1.121862661165565
FF part 2up,room_21,exit_door_10,1759.779970600666,447.82337649086304,447.82337649086304,406.5172198074763,3.92962954366133,3.92962954366133,1.1016098572723414
FF part 2up,room_21,room_2,2821.347949936322,1195.3077913133282,2332.1118318204344,1093.8633369850183,2.3603526810750597,1.2097824432947508,1.092739605486658
FF part 2up,room_22,exit_door_1,916.7271087144059,877.1757569573616,,670.5415721638741,1.0450894264271906,,1.3081601400591283
FF part 2up,room_22,exit_door_2,807.4674106589213,664.0975464705585,753.4356415871836,467.92307060028577,1.2158867548153467,1.0717138479909374,1.419245145614654
FF part 2up,room_22,exit_door_3,713.3593196795609,690.3229432149752,,508.0797181545432,1.0333704343612,,1.3586902183822243
FF part 2up,room_22,exit_door_4,1152.329648289706,1095.4011537017782,,808.8491824808875,1.0519704533773264,,1.3542712008955535
FF part 2up,room_22,exit_door_5,1072.6481065974367,1021.4011537017783,,754.761551749955,1.0501731887710606,,1.3532766094584512
FF part 2up,room_22,exit_door_6,1240.2751605088254,1195.4011537017782,,882.4177015450223,1.0375388685782063,,1.3546885467151828
FF part 2up,room_22,exit_door_7,1672.1901958705073,1207.4011537017789,,963.9113029734634,1.384949973539224,,1.2526060748299148
FF part 2up,room_22,exit_door_8,535.0584384255327,555.6711395993653,555.6711395993653,363.16662842282193,0.9629048555793374,0.9629048555793374,1.530072137995062
FF part 2up,room_22,exit_door_9,1757.1523679755292,889.0924958366766,,725.426770942457,1.9763437169964737,,1.2256130204315303
FF part 2up,room_22,exit_door_10,1453.4134423559042,835.553390593275,835.553390593275,707.1386002757876,1.739462084312679,1.739462084312679,1.1815977663606612
FF part 2up,room_22,room_30,1794.5900913917917,1198.881384442135,1696.0041840821077,980.3867859166605,1.4968871105016388,1.0581283396792087,1.2228657114356984
FF part 2up,room_23,exit_door_1,2459.995083094731,1138.6518036156094,,817.6383674950681,2.1604454279028973,,1.3926105340482051
FF part 2up,room_23,exit_door_2,2472.9266935953556,1025.185858225127,2191.862048458378,765.5720083702121,2.412174020695777,1.1282309921532978,1.3391109484365735
FF part 2up,room_23,exit_door_3,2378.8186026159956,1073.719912834646,,784.2400780373316,2.2154926756791333,,1.3691214500561837
FF part 2up,room_23,exit_door_4,2261.7556269039696,930.6518036156093,,681.8845210151056,2.4302919933287437,,1.3648231847676635
FF part 2up,room_23,exit_door_5,2342.0740852117,1004.6518036156093,,725.8364140768911,2.331229662638224,,1.3841297903099996
FF part 2up,room_23,exit_door_6,2189.701139123089,828.1665222413707,,627.6675075228923,2.6440348412017753,,1.3194350708223745
FF part 2up,room_23,exit_door_7,1802.2049195152279,505.74011537017753,,443.47773337564536,3.563500036369668,,1.140395734235868
FF part 2up,room_23,exit_door_8,2200.5177213619677,939.8965363437825,2011.0092347159914,828.6811811547309,2.3412339936074544,1.0942355128830326,1.1342076515289967
FF part 2up,room_23,exit_door_9,1568.361008312614,397.12698372208143,,378.81723825612795,3.94926830106863,,1.0483339817117134
FF part 2up,room_23,exit_door_10,1264.6220826929891,260.97056274847716,1206.6660889654838,269.5041743647026,4.845841881070046,1.0480298520506142,0.9683358833445102
FF part 2up,room_23,room_28,1108.9646061619853,375.2203461105328,1041.9797974644687,364.0786316168528,2.9555023272520127,1.064286091592674,1.0306024949725838
FF part 2up,room_24,exit_door_1,2592.9049361129228,1281.4844148224652,,1061.490579327014,2.023360492036994,,1.207249917973768
FF part 2up,room_24,exit_door_2,2605.836546613548,1489.1614716074882,2217.1067811865514,1042.1291906476854,1.749868363032959,1.1753319996698381,1.4289605213744865
FF part 2up,room_24,exit_door_3,2511.728455634188,1469.7930726875675,,1054.845604816174,1.7088993697877521,,1.393372704002218
FF part 2up,room_24,exit_door_4,2394.6654799221615,1073.4844148224652,,893.5453262146247,2.230740797776925,,1.201376565159964
FF part 2up,room_24,exit_door_5,2474.983938229892,1147.4844148224652,,951.3370853698493,2.1568780423155576,,1.2061806823985632
FF part 2up,room_24,exit_door_6,2322.610992141281,970.9991334482266,,817.0748129761436,2.391980499398789,,1.1883846105981697
FF part 2up,room_24,exit_door_7,1935.11477253342,718.6660889654842,,601.3362204291373,2.6926479518729023,,1.1951152525830153
FF part 2up,room_24,exit_door_8,2333.42757438016,1403.8721497261436,2036.2539674441653,1114.8803747487889,1.6621368084232933,1.1459413274018058,1.2592132586803064
FF part 2up,room_24,exit_door_9,1701.2708613308062,812.5340546095182,,641.8015659064723,2.0937840717930163,,1.266020679556781
FF part 2up,room_24,exit_door_10,1397.5319357111812,802.7594513539352,1231.9108216936577,568.2114483183175,1.7409099741573915,1.1344424540323657,1.412782959107543
FF part 2up,room_24,room_30,447.6232986299313,473.25483399593895,473.25483399593895,344.85069232930357,0.9458398868330892,0.9458398868330892,1.372347060692632
FF part 2up,room_25,exit_door_1,2389.590132660334,1212.994949366117,,877.6246350234251,1.969991823881112,,1.382134116294195
FF part 2up,room_25,exit_door_2,2402.5217431609585,1050.3229432149753,2126.2051942088856,806.700068178998,2.2874124179435555,1.1299576116663963,1.3019993237212917
FF part 2up,room_25,exit_door_3,2308.4136521815985,1098.8569978244943,,829.6987405076616,2.100740730369622,,1.3244048040282006
FF part 2up,room_25,exit_door_4,2191.3506764695726,1004.994949366117,,755.1238309045742,2.1804593922106066,,1.3309008512712655
FF part 2up,room_25,exit_door_5,2271.669134777303,1078.994949366117,,794.11963834173,2.105356596999692,,1.3587309736090394
FF part 2up,room_25,exit_door_6,2119.296188688692,902.5096679918784,,707.2340489540927,2.3482254693229097,,1.2761117332042666
FF part 2up,room_25,exit_door_7,1731.7999690808306,580.0832611206852,,531.1195722245603,2.9854334457696634,,1.0921895773696375
FF part 2up,room_25,exit_door_8,2130.1127709275706,965.0336213336307,1945.352380466499,859.8238191629724,2.207293843279632,1.0949752817619427,1.1223620465330661
FF part 2up,room_25,exit_door_9,1497.9560578782168,471.47012947258895,,438.1426708276654,3.1772024657297133,,1.0760653112876837
FF part 2up,room_25,exit_door_10,1194.2171322585918,283.62236636408596,1141.0092347159914,277.0739973364516,4.210588704861081,1.0466323110485993,1.0236340078483894
FF part 2up,room_25,room_14,390.3800353642364,338.9360748630711,338.9360748630711,258.0978496617126,1.1517807171218009,1.1517807171218009,1.3132076664230745
FF part 2up,room_26,exit_door_1,2502.0396210657686,1323.754400720051,,1002.5758076075844,1.8901086332213846,,1.3203534243249748
FF part 2up,room_26,exit_door_2,2514.9712315663933,1230.6072144624388,2110.1219330882004,955.0168846674911,2.0436831525199515,1.1918606181613822,1.288571159546462
FF part 2up,room_26,exit_door_3,2420.8631405870333,1279.1412690719578,,973.5765249840405,1.8925690219841138,,1.3138579621082445
FF part 2up,room_26,exit_door_4,2303.8001648750073,1115.754400720051,,856.0556348742762,2.0647914661042357,,1.3033666916799342
FF part 2up,room_26,exit_door_5,2384.118623182738,1189.754400720051,,905.0912937378196,2.0038745994466134,,1.3145131424330005
FF part 2up,room_26,exit_door_6,2231.7456770941267,1013.2691193458124,,792.5775987245665,2.202520174043188,,1.2784478402826267
FF part 2up,room_26,exit_door_7,1844.2494574862653,690.8427124746192,,590.3738222516307,2.669564901220581,,1.170178430066241
FF part 2up,room_26,exit_door_8,2242.5622593330054,1145.3178925810942,1929.2691193458138,1016.7921370663721,1.958026041380665,1.1623895478581157,1.1264031760567523
FF part 2up,room_26,exit_door_9,1610.4055462836516,617.4945160902304,,566.100035329446,2.607967365411118,,1.090786923782605
FF part 2up,room_26,exit_door_10,1306.6666206640266,463.9066376115488,1124.9259735953062,444.38299922476784,2.816658600513841,1.1615578725486,1.043934260358385
FF part 2up,room_26,room_23,292.5707552957182,210.02438661763938,210.02438661763938,189.46305708501592,1.3930323045216595,1.3930323045216595,1.108524214952349
FF part 2up,room_26,room_3,746.3603682365757,704.132034355965,704.132034355965,658.919190796565,1.0599721810970224,1.0599721810970224,1.0686166743827
FF part 2up,room_27,exit_door_1,2577.1887536352488,1363.6265504461965,,1101.301162262167,1.8899520200688076,,1.2381958697339341
FF part 2up,room_27,exit_door_2,2590.120364135874,1520.0041840821098,2167.6509370638355,1067.3711866075457,1.704021864716102,1.1948973517130435,1.4240633466162598
FF part 2up,room_27,exit_door_3,2496.012273156514,1551.9352083112988,,1083.3546279958377,1.6083224736376012,,1.4325274182677523
FF part 2up,room_27,exit_door_4,2378.9492974444875,1155.6265504461965,,942.2681412421838,2.058579648006492,,1.226430672826043
FF part 2up,room_27,exit_door_5,2459.267755752218,1229.6265504461965,,996.5571985591193,2.0000119181387386,,1.233874535474795
FF part 2up,room_27,exit_door_6,2306.894809663607,1053.1412690719578,,870.6372666041811,2.1904894218953865,,1.2096211699961021
FF part 2up,room_27,exit_door_7,1919.398590055746,800.8082245892155,,658.6040160825016,2.3968267696555254,,1.2159176151894286
FF part 2up,room_27,exit_door_8,2317.711391902486,1434.714862200765,1986.798123321449,1133.763754051081,1.615450883632207,1.166556060576416,1.2654442842032547
FF part 2up,room_27,exit_door_9,1685.5546788531321,894.6761902332495,,671.7002679767219,1.8839829395858787,,1.3319574710431037
FF part 2up,room_27,exit_door_10,1381.8157532335072,753.3036072312195,1182.4549775709415,568.2536845459077,1.8343410810315843,1.168599041353864,1.3256466745713853
FF part 2up,room_27,room_28,1226.1582767025034,776.1665222413708,1017.7686860699265,628.5419635951127,1.579761870122498,1.204751426807269,1.234868262099606
FF part 2up,room_27,room_34,1753.6524763102468,1581.837661840737,1581.837661840737,1210.4581777161902,1.1086172232551184,1.1086172232551184,1.3068090174129272
FF part 2up,room_28,exit_door_1,1351.0304769327454,1157.8376618407376,,748.2895495728909,1.1668565650083178,,1.5473123505488067
FF part 2up,room_28,exit_door_2,1648.5063569469507,932.7594513539345,1612.2051942088851,608.3816647467279,1.767343503787695,1.0225164655643468,1.5331813981314617
FF part 2up,room_28,exit_door_3,1554.3982659675903,981.2935059634535,,645.1079367051688,1.5840299120714665,,1.5211307288751128
FF part 2up,room_28,exit_door_4,1152.7910207419839,1071.2935059634528,,705.0023049607711,1.0760739370908792,,1.519560288562551
FF part 2up,room_28,exit_door_5,1233.1094790497145,1145.2935059634528,,712.844478129697,1.0766755182221945,,1.6066527006962026
FF part 2up,room_28,exit_door_6,1080.7365329611032,968.8082245892142,,701.5812497494499,1.1155319551703309,,1.3808924125825726
FF part 2up,room_28,exit_door_7,693.2403133532423,647.2102448427672,,614.1907277059789,1.0711207353055074,,1.0537610153447239
FF part 2up,room_28,exit_door_8,1556.1550953295973,847.4701294725899,1431.3523804664987,624.1900752174773,1.8362359229086302,1.0871921663499966,1.3577116380412142
FF part 2up,room_28,exit_door_9,459.3964021506288,385.3380951166241,,387.4845158196647,1.1921904633166118,,0.9944606284498875
FF part 2up,room_28,exit_door_10,155.6574765310038,148.9949493661166,154.22539674441606,155.6574765310038,1.044716463163565,1.0092856288057472,0.9571975126838179
FF part 2up,room_29,exit_door_1,1129.9088724359203,983.1513703397222,,806.1521258422631,1.149272539838384,,1.2195606000697838
FF part 2up,room_29,exit_door_2,1020.6491743804357,770.0731598529192,858.2396820942904,596.9038867355447,1.3253924790410505,1.1892355896313616,1.2901124904118715
FF part 2up,room_29,exit_door_3,926.5410834010754,796.2985565973358,,641.1561822208376,1.1635599182300154,,1.24197282764882
FF part 2up,room_29,exit_door_4,1365.5114120112205,1201.376767084139,,920.6493632214167,1.136622123403845,,1.304923258601339
FF part 2up,room_29,exit_door_5,1285.8298703189512,1127.376767084139,,874.7355314607953,1.1405502648814,,1.2888201365290792
FF part 2up,room_29,exit_door_6,1453.4569242303398,1301.376767084139,,983.5523626121794,1.1168609744639528,,1.3231392822115355
FF part 2up,room_29,exit_door_7,1802.3702247574436,1252.454977570942,,1033.6107826449954,1.43906987239815,,1.2117278559787539
FF part 2up,room_29,exit_door_8,748.2402021470472,661.646752981726,661.646752981726,503.2705534799349,1.130875650451069,1.130875650451069,1.3146939522026007
FF part 2up,room_29,exit_door_9,1568.5263135548298,934.1463197058397,,780.5871187766296,1.6791013147156162,,1.1967226940278937
FF part 2up,room_29,exit_door_10,1264.7873879352048,880.6072144624382,880.6072144624382,707.4646634284994,1.4362673473068097,1.4362673473068097,1.2447366772989892
FF part 2up,room_29,room_15,623.5952954893502,523.872149726143,523.872149726143,310.3115370075692,1.1903577920974382,1.1903577920974382,1.6882135765173454
FF part 2up,room_30,exit_door_1,2312.4665826292517,1288.6518036156094,,929.7834425284202,1.7944851946360483,,1.3859698341274989
FF part 2up,room_30,exit_door_2,2325.3981931298767,1097.8620484583766,2076.406204335662,846.4751916033924,2.1181151096307707,1.1199148742063592,1.2969807731503713
FF part 2up,room_30,exit_door_3,2231.2901021505168,1146.3961030678956,,872.3097213719448,1.9463517855471706,,1.3142076432036953
FF part 2up,room_30,exit_door_4,2114.2271264384904,1080.6518036156094,,816.183955980513,1.9564369571815625,,1.324029706412669
FF part 2up,room_30,exit_door_5,2194.545584746221,1154.6518036156094,,851.9549577295738,1.9006124425340596,,1.3552967714310986
FF part 2up,room_30,exit_door_6,2042.1726386576092,978.1665222413708,,772.238467055352,2.0877556042075276,,1.26666381431535
FF part 2up,room_30,exit_door_7,1654.6764190497483,656.5685424949238,,600.8978698580983,2.520188391545642,,1.092645814587381
FF part 2up,room_30,exit_door_8,2052.989220896489,1012.572726577032,1895.5533905932757,892.2585107467454,2.02749804237425,1.0830553394509972,1.1348423291917873
FF part 2up,room_30,exit_door_9,1420.8325078471346,547.1269837220811,,492.999239350326,2.5968971557229232,,1.1097927543318011
FF part 2up,room_30,exit_door_10,1117.0935822275096,303.0437226013956,1091.2102448427681,305.138083496636,3.6862455774966287,1.023719844555227,0.9931363503655763
FF part 2up,room_31,exit_door_1,1084.3247533319716,928.3818177180214,,746.9672014218563,1.1679728454799563,,1.2428682490353542
FF part 2up,room_31,exit_door_2,975.0650552764871,715.3036072312183,788.5584412271578,563.2850077891297,1.3631485224165831,1.236515905858654,1.2698786535057185
FF part 2up,room_31,exit_door_3,880.9569642971268,741.529003975635,,608.2146002851297,1.1880276557949352,,1.2191897459021992
FF part 2up,room_31,exit_door_4,1319.9272929072717,1146.6072144624382,,765.3476334320242,1.15115906847498,,1.4981521655992371
FF part 2up,room_31,exit_door_5,1240.2457512150024,1072.6072144624382,,751.1597699557665,1.156290704082743,,1.4279348513640457
FF part 2up,room_31,exit_door_6,1407.872805126391,1246.6072144624382,,789.9398711294424,1.1293635948781942,,1.5781039292016754
FF part 2up,room_31,exit_door_7,1839.787840488073,1178.0874452027942,,757.8608051614756,1.5616734122579286,,1.5544905306876002
FF part 2up,room_31,exit_door_8,702.6560830430985,607.7056274847713,607.7056274847713,538.3604740320374,1.1562441604355664,1.1562441604355664,1.1288080325313914
FF part 2up,room_31,exit_door_9,1883.5649144096471,859.7787873376919,,502.54751019182254,2.1907552758333484,,1.710840805896171
FF part 2up,room_31,exit_door_10,1579.8259887900222,806.2396820942904,806.2396820942904,337.85351855500926,1.9594991711227383,1.9594991711227383,2.38635869634437
FF part 2up,room_31,room_24,2201.4409913095815,1427.6265504461958,1427.6265504461958,868.3088448242365,1.5420286142909956,1.5420286142909956,1.6441460419940517
FF part 2up,room_31,room_19,2193.2145038372923,1501.7199128346465,1509.6265504461958,884.9018307134413,1.4604684169748943,1.452819244063408,1.6970469047667165
FF part 2up,room_32,exit_door_1,1595.2681926766427,1406.3229432149767,,962.5716856421656,1.1343540972386617,,1.4610059325366183
FF part 2up,room_32,exit_door_2,1486.0084946211582,1193.2447327281736,1281.4112549695449,754.6133115708999,1.2453509777693503,1.1596655553462234,1.581266477057186
FF part 2up,room_32,exit_door_3,1391.9004036417978,1219.4701294725903,,797.9230852657416,1.141397702167401,,1.5283053617460585
FF part 2up,room_32,exit_door_4,1830.8707322519429,1624.5483399593934,,1081.6789033719758,1.1270029258087246,,1.5018766982466807
FF part 2up,room_32,exit_door_5,1751.1891905596735,1550.5483399593934,,1034.859531530729,1.1293999325461435,,1.4983176872960478
FF part 2up,room_32,exit_door_6,1918.8162444710622,1724.5483399593934,,1144.884819534262,1.1126485700692177,,1.5063072813393907
FF part 2up,room_32,exit_door_7,1954.5924600083179,1675.6265504461965,,1191.4156495530851,1.166484536478511,,1.4064164349987722
FF part 2up,room_32,exit_door_8,1213.5995223877694,1084.8183258569804,1084.8183258569804,657.020737876667,1.1187122243985461,1.1187122243985461,1.651117329055476
FF part 2up,room_32,exit_door_9,1720.748548805704,1357.3178925810942,,936.3403494456489,1.2677564763649474,,1.4495988487355915
FF part 2up,room_32,exit_door_10,1417.0096231860791,1303.7787873376928,1303.7787873376928,845.1368232422487,1.0868481961419258,1.0868481961419258,1.5426836832596273
FF part 2up,room_32,room_2,2462.0090600268095,2051.2632021601585,2368.808224589215,1582.4721166579839,1.2002404457088198,1.0393450320165774,1.2962397128944125
FF part 2up,room_33,exit_door_1,2316.981384344676,1465.7888886054575,,1025.132308533879,1.5807060637149717,,1.4298533724898355
FF part 2up,room_33,exit_door_2,2329.9129948453015,1297.2590180780485,2052.406204335662,929.069023270069,1.7960275953966227,1.1352104617124097,1.3962999363729203
FF part 2up,room_33,exit_door_3,2235.8049038659415,1345.7930726875675,,957.8858230499081,1.661328884239988,,1.4049618861698598
FF part 2up,room_33,exit_door_4,2118.7419281539146,1257.7888886054575,,919.9376337556802,1.6844972533530786,,1.3672545207988576
FF part 2up,room_33,exit_door_5,2199.060386461645,1331.7888886054575,,952.8852239383293,1.6512079393937014,,1.397638304329138
FF part 2up,room_33,exit_door_6,2046.687440373034,1155.3036072312188,,878.9864902261013,1.771558080112024,,1.3143587757919244
FF part 2up,room_33,exit_door_7,1659.191220765173,832.8772003600258,,709.9177769291314,1.9921198707900258,,1.173202344590913
FF part 2up,room_33,exit_door_8,2057.5040226119136,1211.9696961967038,1871.5533905932757,966.1119241578587,1.6976530263657506,1.0993563063459773,1.2544816660379745
FF part 2up,room_33,exit_door_9,1425.3473095625593,730.8082245892152,,592.8349264339947,1.9503711939801198,,1.2327347664638348
FF part 2up,room_33,exit_door_10,1121.6083839429343,502.44069222106737,1067.2102448427681,385.0198046854213,2.232319955982867,1.050972279701251,1.304973630204774
FF part 2up,room_33,room_31,1925.5174395413342,1182.8082245892151,1237.5533905932757,563.1573936298804,1.6279202321323554,1.5559065606197826,2.1003155387258983
FF part 2up,room_34,exit_door_1,1241.1594120165394,1240.9259735953062,,896.6522458567758,1.0001881163149136,,1.383954570268842
FF part 2up,room_34,exit_door_2,1131.8997139610549,1027.8477631085032,1116.0142853498744,686.3499471843791,1.1012328426321318,1.014234072824794,1.4975564102904857
FF part 2up,room_34,exit_door_3,1037.7916229816944,1054.0731598529198,,732.6228565913024,0.9845536937175241,,1.4387664135367542
FF part 2up,room_34,exit_door_4,1476.7619515918395,1459.151370339723,,989.6141925013,1.0120690571314863,,1.4744648787338468
FF part 2up,room_34,exit_door_5,1397.0804098995702,1385.151370339723,,951.1483848485472,1.008612083715386,,1.4562936681643872
FF part 2up,room_34,exit_door_6,1564.7074638109589,1559.151370339723,,1042.8021144972809,1.0035635369194624,,1.4951555512441268
FF part 2up,room_34,exit_door_7,1685.3364930906007,1510.229580826526,,1066.64438778817,1.1159472139118354,,1.4158698045167513
FF part 2up,room_34,exit_door_8,859.4907417276663,919.42135623731,919.42135623731,603.7195126878044,0.9348170301863479,0.9348170301863479,1.5229280103006402
FF part 2up,room_34,exit_door_9,1451.492581887987,1191.9209229614237,,807.9877783729157,1.2177759060405087,,1.4751719702513977
FF part 2up,room_34,exit_door_10,1147.753656268362,1138.3818177180221,1138.3818177180221,694.4215218439014,1.008232596835679,1.008232596835679,1.6393239292112816
FF part 2up,room_34,room_15,734.8458350699693,781.6467529817271,781.6467529817271,432.2236111088796,0.9401252321035972,0.9401252321035972,1.808431406549944
FF part 2up,room_34,room_28,992.0961797373582,1020.5929291125642,1020.5929291125642,586.0,0.9720782414199315,0.9720782414199315,1.7416261588951607
FF part 2up,room_35,exit_door_1,1762.790330305882,1574.264068711931,,1035.2628893184572,1.1197551702670847,,1.5206418436850504
FF part 2up,room_35,exit_door_2,1653.5306322503975,1361.185858225128,1449.3523804664992,830.8286526113552,1.2147721211315423,1.1408755072511627,1.638347274070076
FF part 2up,room_35,exit_door_3,1559.422541271037,1387.4112549695446,,872.1560926806623,1.1239800280453025,,1.590783194216063
FF part 2up,room_35,exit_door_4,1998.3928698811822,1792.4894654563477,,1165.8234214494064,1.1148700778402698,,1.5375308408436679
FF part 2up,room_35,exit_door_5,1918.7113281889128,1718.4894654563477,,1115.4636928201653,1.1165103812140018,,1.5406054688446071
FF part 2up,room_35,exit_door_6,2086.3383821003017,1892.4894654563477,,1233.1732441145487,1.1024306450219579,,1.5346501186986146
FF part 2up,room_35,exit_door_7,2122.1145976375565,1843.5676759431508,,1288.870144739182,1.1510912375657183,,1.4303750331001874
FF part 2up,room_35,exit_door_8,1381.1216600170087,1252.7594513539348,1252.7594513539348,727.9156887991905,1.1024635723357306,1.1024635723357306,1.72102273742795
FF part 2up,room_35,exit_door_9,1888.2706864349432,1525.2590180780485,,1035.7742273294891,1.2380000144593928,,1.4725786545303274
FF part 2up,room_35,exit_door_10,1584.5317608153182,1471.719912834647,1471.719912834647,951.0947639431099,1.0766530689683929,1.0766530689683929,1.5473956630074335
FF part 2up,room_35,room_20,1444.4969467891485,1205.0092347159916,1205.0092347159916,761.138949207042,1.1987434661690386,1.1987434661690386,1.5831659067918884
